id,name,room_type,price_usd_night,review_count,avg_rating,is_superhost,bedrooms,beds,bathrooms,persons,lat,lng,snapshot_month,search_zone,date_window,neighborhood,dist_center_km,is_tourist_zone,is_entire_home,est_active_months,est_start_year,est_start_month
1207485045504405383,Azurè Studio Apartment 4,Entire home/apt,289.0,93,4.92,True,1,1,1.0,3,41.33216550257831,19.83383763581514,2026-03,Kinostudio,2027-03,Center,1.758,1,1,37,2022,2022-02
1091096619818456169,Vila Chaplin Superior,Entire home/apt,703.0,16,5.0,True,3,7,3.0,7,41.332248869980944,19.834959835968025,2026-03,Kinostudio,2027-03,Center,1.88,1,1,6,2025,2025-01
1160207925751768577,Sophie’s Apartment,Entire home/apt,495.0,2,,False,0,0,1.0,3,41.3277903272282,19.83397962525487,2026-03,Kinostudio,2027-03,Center,1.696,1,1,1,2025,2025-02
1102250461962769835,Terra Cane Apartment,Entire home/apt,330.0,6,5.0,True,1,1,1.0,2,41.341189187368656,19.82680870444504,2026-03,Laprake,2026-06,Bulevardi,1.766,1,1,2,2025,2025-01
1308842222833259531,Esi's apartments,Entire home/apt,396.0,3,5.0,False,2,2,1.0,3,41.340625499887096,19.82931207865477,2026-03,Laprake,2026-06,Bulevardi,1.874,1,1,1,2025,2025-02
1246843273692883799,Sunny Apartment Tirana,Entire home/apt,197.0,14,4.71,False,1,3,1.0,4,41.34854,19.8435,2026-03,Laprake,2026-06,Liqeni,3.61,1,1,6,2025,2025-01
1172641659885875583,Emerald Luxury 1BD Apartment,Entire home/apt,324.0,4,5.0,True,1,1,1.0,3,41.34216,19.82663,2026-03,Laprake,2026-06,Bulevardi,1.85,1,1,2,2025,2025-01
1517389940075041674,Apartament super komod në Tiranë,Entire home/apt,289.0,1,,False,1,1,1.0,3,41.34574661830919,19.835409075021744,2026-03,Laprake,2026-06,Liqeni,2.746,1,1,1,2025,2025-02
1639203290961556652,Modern Apartment near Center – Cozy & Quiet Area,Entire home/apt,440.0,0,,False,1,1,1.0,3,41.34493008560364,19.826723411679268,2026-03,Laprake,2026-06,Laprake,2.13,0,1,1,2025,2025-02
1311026318234420082,Valentino Rest,Entire home/apt,330.0,9,5.0,True,1,1,1.0,3,41.34203544517744,19.833383302805828,2026-03,Laprake,2026-06,Liqeni,2.293,1,1,4,2025,2025-01
1145120688813361804,Bree Home,Entire home/apt,422.0,6,5.0,False,1,1,1.0,2,41.3416883,19.8411131,2026-03,Laprake,2026-06,Kinostudio,2.944,0,1,2,2025,2025-01
52524528,SUKAJ APARTMENT D27,Entire home/apt,327.0,5,4.8,False,1,1,1.0,2,41.34369,19.82851,2026-03,Laprake,2026-06,Laprake,2.101,0,1,2,2025,2025-01
1163229023272600429,Luxury studio - near the City Center,Entire home/apt,285.0,54,4.74,True,1,1,1.0,3,41.340122545643496,19.828911423683167,2026-03,Laprake,2026-06,Bulevardi,1.802,1,1,22,2024,2024-01
628677716696008655,Lovely 2-bedroom condo with free parking,Entire home/apt,421.0,20,4.85,False,2,4,2.0,5,41.34396,19.831335,2026-03,Laprake,2026-06,Liqeni,2.303,1,1,8,2025,2025-01
1474801674993209497,HAF luxury apartments,Entire home/apt,511.0,3,5.0,False,1,1,1.0,4,41.34161753647864,19.827860668301582,2026-03,Laprake,2026-06,Bulevardi,1.868,1,1,1,2025,2025-02
1393964364723414308,Night Star,Entire home/apt,303.0,4,5.0,False,1,2,1.0,4,41.34060838265522,19.84217260032892,2026-03,Laprake,2026-06,Kinostudio,2.984,0,1,2,2025,2025-01
1209601136450670077,Zen Stay apartments,Entire home/apt,371.0,1,,False,1,1,1.0,3,41.34075,19.82881,2026-03,Laprake,2026-06,Bulevardi,1.85,1,1,1,2025,2025-02
1104303661153929246,Sky Cane Apartment,Entire home/apt,330.0,2,,True,1,1,1.0,2,41.34239,19.82649,2026-03,Laprake,2026-06,Laprake,1.865,0,1,1,2025,2025-02
1608085283112955048,Modern Studio- New Building- Quiet Area- Fast Wifi,Entire home/apt,300.0,0,,False,1,1,1.0,2,41.34288378755253,19.828882893917857,2026-03,Laprake,2026-06,Laprake,2.048,0,1,1,2025,2025-02
1141936453186410361,Sueño Suit 09,Entire home/apt,841.0,65,4.89,True,1,1,1.0,2,41.3473,19.83357,2026-03,Laprake,2026-06,Laprake,2.749,0,1,26,2023,2023-01
636689273260266114,LOVELY 1-BEDROOM APARTMENT IN TIRANA,Entire home/apt,450.0,1,,False,1,1,1.0,3,41.342999,19.828182,2026-03,Laprake,2026-06,Laprake,2.017,0,1,1,2025,2025-02
835472872394755127,Tirana Ideal Apartment,Entire home/apt,602.0,22,4.91,True,2,3,1.0,5,41.34141,19.82862,2026-03,Laprake,2026-06,Bulevardi,1.896,1,1,9,2025,2025-01
1021074346383563166,Holiday apartaments 1+1 nro 105,Entire home/apt,317.0,1,,False,1,1,1.0,3,41.34677,19.83897,2026-03,Laprake,2026-06,Liqeni,3.104,1,1,1,2025,2025-02
1521614656352163734,AIZ Apartment in Tirana- Self Check-in 24h,Entire home/apt,454.0,1,,True,1,2,1.0,3,41.341977,19.830868,2026-03,Laprake,2026-06,Liqeni,2.099,1,1,1,2025,2025-02
1354272145794378702,Nox Apartments Tirana 1,Entire home/apt,330.0,18,4.83,True,1,1,1.0,2,41.34066220635876,19.82863635396728,2026-03,Laprake,2026-06,Bulevardi,1.831,1,1,7,2025,2025-01
1631519968508557410,Modern apartment with all comforts,Entire home/apt,310.0,0,,False,1,1,1.0,3,41.34351346165352,19.826564423166005,2026-03,Laprake,2026-06,Laprake,1.98,0,1,1,2025,2025-02
1172582960678603988,Casa mia Tirana,Entire home/apt,487.0,1,,False,1,3,1.0,4,41.34108,19.83025,2026-03,Laprake,2026-06,Bulevardi,1.979,1,1,1,2025,2025-02
1178397510594901523,The newspapers apartment,Entire home/apt,411.0,4,5.0,False,1,2,1.0,2,41.34403752885091,19.828321002423763,2026-03,Laprake,2026-06,Laprake,2.124,0,1,2,2025,2025-01
48883246,Spacious and Cozy Apartment - Ajia Apartment,Entire home/apt,368.0,132,4.71,True,2,5,1.0,6,41.34056,19.82827,2026-03,Laprake,2026-06,Bulevardi,1.797,1,1,53,2021,2021-01
1540714819122028035,Cosy Stay With Balcony in 5 Maji Street,Entire home/apt,404.0,6,5.0,False,2,4,1.0,5,41.350220859463846,19.825333092151563,2026-03,Laprake,2026-06,Laprake,2.627,0,1,2,2025,2025-01
1382333719177436687,Oasis studio apartment Tirana,Entire home/apt,176.0,2,,False,1,1,1.0,2,41.34755,19.8396,2026-03,Laprake,2026-06,Liqeni,3.215,1,1,1,2025,2025-02
1460041967884171706,Sueño Apartment 02,Entire home/apt,312.0,0,,True,1,2,1.0,3,41.34721399446358,19.832602676933988,2026-03,Laprake,2026-06,Laprake,2.678,0,1,1,2025,2025-02
1404488480209586182,Cozy Apartment Tirana,Entire home/apt,336.0,5,5.0,False,2,3,1.0,5,41.34339691895951,19.83519751578569,2026-03,Laprake,2026-06,Liqeni,2.543,1,1,2,2025,2025-01
1009980214839720143,Luxury One Bed Flat in Tirana!,Entire home/apt,457.0,1,,False,1,2,1.0,3,41.34201,19.82769,2026-03,Laprake,2026-06,Laprake,1.895,0,1,1,2025,2025-02
1626326794557683994,Mint Center Apartment,Entire home/apt,340.0,0,,False,1,1,1.0,4,41.341153968293845,19.826913362980896,2026-03,Laprake,2026-06,Bulevardi,1.769,1,1,1,2025,2025-02
1257103808557136025,EmeraldApartament,Entire home/apt,562.0,1,,False,1,1,1.0,3,41.34377292361792,19.835399743552127,2026-03,Laprake,2026-06,Liqeni,2.588,1,1,1,2025,2025-02
705488469314586734,Urban Village,Entire home/apt,219.0,52,4.9,True,2,3,1.5,4,41.35655,19.83463,2026-03,Laprake,2026-08,Laprake,3.678,0,1,21,2024,2024-01
830342125983586522,Sueño Apartment 04,Entire home/apt,319.0,12,4.92,True,1,1,1.0,2,41.34800935538988,19.833234200233527,2026-03,Laprake,2026-08,Laprake,2.79,0,1,5,2025,2025-01
1141926780170243353,Sueño Suit 08,Entire home/apt,493.0,30,4.93,True,1,1,1.0,2,41.34707,19.8337,2026-03,Laprake,2026-08,Laprake,2.737,0,1,12,2024,2024-03
1163880862825247453,Realm Tirana,Entire home/apt,703.0,1,,False,0,2,0.0,3,41.3410095,19.8417414,2026-03,Laprake,2026-08,Kinostudio,2.965,0,1,1,2025,2025-02
1021071287033205816,Balcony apartments  1+1 nro 102,Entire home/apt,396.0,1,,False,1,1,1.0,3,41.3456,19.83951,2026-03,Laprake,2026-08,Liqeni,3.061,1,1,1,2025,2025-02
1460059298760393816,Sueño Apartment 05,Entire home/apt,389.0,2,,True,1,2,1.0,3,41.34777975948686,19.832831944919786,2026-03,Laprake,2026-08,Laprake,2.744,0,1,1,2025,2025-02
1538550209298118405,dianahome1,Entire home/apt,440.0,2,,False,3,4,2.0,7,41.34893649118527,19.82639671202812,2026-03,Laprake,2026-08,Laprake,2.528,0,1,1,2025,2025-02
1479708199468490502,Juljet Nest Modern Apartment Balcony City Vibe,Entire home/apt,460.0,2,,False,1,2,1.0,4,41.34513227633232,19.838545307472245,2026-03,Laprake,2026-08,Liqeni,2.947,1,1,1,2025,2025-02
939876505812775452,Welcome at DS' Apartments!,Entire home/apt,654.0,4,5.0,False,2,4,2.0,5,41.34189631048194,19.83633036050133,2026-03,Laprake,2026-08,Liqeni,2.527,1,1,2,2025,2025-01
641196627502950470,Chestnut Yard- Apt with garden view and yard,Entire home/apt,272.0,14,4.86,True,1,3,1.5,3,41.34299,19.83296,2026-03,Laprake,2026-12,Liqeni,2.337,1,1,6,2025,2025-01
1166792491645031324,MAin Luxury Apartment in Tirana.,Entire home/apt,462.0,104,4.88,False,2,1,2.0,5,41.34041445423596,19.829283125259963,2026-03,Laprake,2026-12,Bulevardi,1.853,1,1,42,2022,2022-01
53748525,Cheap Studio Flats to rent in Tirana no 6,Entire home/apt,197.0,5,5.0,False,1,2,1.0,2,41.34208,19.83627,2026-03,Laprake,2026-12,Liqeni,2.534,1,1,2,2025,2025-01
53722477,Long term stay Airbnb in Albania no 2,Entire home/apt,338.0,6,5.0,False,1,2,1.0,3,41.34325,19.835119,2026-03,Laprake,2026-12,Liqeni,2.525,1,1,2,2025,2025-01
53719137,Duplex Studio Apartment 1 in Tirana,Entire home/apt,334.0,4,4.5,False,1,2,1.0,2,41.34257,19.83406,2026-03,Laprake,2026-12,Liqeni,2.389,1,1,2,2025,2025-01
1381344920865165325,Loe apartament,Entire home/apt,314.0,13,4.92,False,1,1,1.0,3,41.34044827269814,19.829172268509865,2026-03,Laprake,2027-03,Bulevardi,1.848,1,1,5,2025,2025-01
1141465905640302746,Sueño Apartment 06,Entire home/apt,279.0,10,4.9,True,1,2,1.0,2,41.34743,19.83246,2026-03,Laprake,2027-03,Laprake,2.688,0,1,4,2025,2025-01
1141919899553075051,Sueño Apartment 07,Entire home/apt,366.0,6,4.83,True,1,1,1.0,3,41.34771,19.8325,2026-03,Laprake,2027-03,Laprake,2.716,0,1,2,2025,2025-01
44643968,The Nest Inn Tirana,Entire home/apt,411.0,2,,False,2,6,2.0,5,41.34459,19.83572,2026-03,Laprake,2027-03,Liqeni,2.677,1,1,1,2025,2025-02
1142085461051430712,Sueño Apartments 10,Entire home/apt,458.0,4,5.0,True,2,3,1.0,4,41.34807,19.8333,2026-03,Laprake,2027-03,Laprake,2.8,0,1,2,2025,2025-01
1351495515518759165,Emerald Apartament,Entire home/apt,562.0,0,,False,1,1,1.0,2,41.34064,19.82942,2026-03,Laprake,2027-03,Bulevardi,1.882,1,1,1,2025,2025-02
597731582153031495,ERG 04 - Apartments Tirana,Entire home/apt,527.0,3,5.0,False,1,1,1.0,3,41.34287,19.83188,2026-03,Laprake,2027-03,Liqeni,2.247,1,1,1,2025,2025-02
1426694465018528444,Terrace Escape Studio,Entire home/apt,459.0,3,5.0,False,1,2,1.0,3,41.31754688776997,19.84161767774273,2026-03,Don Bosko,2026-06,Don Bosko,2.773,0,1,1,2025,2025-02
1298739424596273134,A&Z hotel,Private room,182.0,23,4.83,True,2,3,0.5,3,41.316265635754576,19.840484149754047,2026-03,Don Bosko,2026-06,Don Bosko,2.721,0,0,9,2025,2025-01
1472674282648958617,Couples Room Sun Lake Villa 7,Private room,274.0,23,4.87,True,1,1,1.0,2,41.316731751740114,19.85568221658468,2026-03,Don Bosko,2026-06,Don Bosko,4.276,0,0,9,2025,2025-01
1360879490680668239,Deluxe Double Room 2,Entire home/apt,404.0,36,4.94,True,1,1,1.0,2,41.32336,19.84928,2026-03,Don Bosko,2026-06,Don Bosko,3.425,0,1,14,2024,2024-01
1439220517426218759,Luxurious Farka Lake view,Entire home/apt,964.0,3,4.67,False,2,2,2.0,4,41.31192541592896,19.856261909008023,2026-03,Don Bosko,2026-06,Don Bosko,4.514,0,1,1,2025,2025-02
611239898011445971,"Lovely 1-bedroom condo in Tirana, WiFi/Netflix/AC",Entire home/apt,289.0,44,4.95,True,1,2,1.0,3,41.328674,19.846384,2026-03,Don Bosko,2026-06,Don Bosko,3.076,0,1,18,2024,2024-01
1185459248534915618,Spacious & Cozy Family Apt in Sanatorium,Entire home/apt,341.0,5,5.0,False,2,4,0.0,5,41.3105,19.84327,2026-03,Don Bosko,2026-06,Don Bosko,3.316,0,1,2,2025,2025-01
930418698542691731,Klei’s Daily Apartment,Entire home/apt,314.0,16,4.44,False,1,2,1.0,3,41.32236,19.84103,2026-03,Don Bosko,2026-06,Don Bosko,2.543,0,1,6,2025,2025-01
1506591831028286287,Family Condo Sun Lake Villa 2,Private room,352.0,0,,True,1,3,1.0,5,41.31784991395302,19.855408168987054,2026-03,Don Bosko,2026-06,Don Bosko,4.213,0,0,1,2025,2025-02
1196216552012942474,Richi’s Guest House,Entire home/apt,255.0,28,4.93,False,1,1,1.0,3,41.32201458930732,19.8569143563509,2026-03,Don Bosko,2026-06,Don Bosko,4.285,0,1,11,2025,2025-01
973797073225840488,City View Serenity,Entire home/apt,178.5,50,5.0,True,3,6,1.0,7,41.322319,19.847757,2026-03,Don Bosko,2026-06,Don Bosko,3.276,0,1,20,2024,2024-01
1482663400365780195,Murati Lake View Apartments,Entire home/apt,567.0,3,5.0,False,2,2,2.0,5,41.31949300424682,19.85569830983877,2026-03,Don Bosko,2026-06,Don Bosko,4.202,0,1,1,2025,2025-02
1287658907639997159,Sweet escape Flat,Entire home/apt,426.0,1,,False,1,1,1.0,3,41.325354097245175,19.84896872118844,2026-03,Don Bosko,2026-06,Don Bosko,3.368,0,1,1,2025,2025-02
1625414510316388551,M21 Apartment,Entire home/apt,330.0,0,,False,2,2,1.0,4,41.32514736228255,19.84536949405971,2026-03,Don Bosko,2026-06,Don Bosko,2.972,0,1,1,2025,2025-02
1506569657522804396,Couples Room Sun Lake Villa 6,Private room,274.0,5,4.8,True,1,1,1.0,2,41.316146889852895,19.85662205508694,2026-03,Don Bosko,2026-06,Don Bosko,4.394,0,0,2,2025,2025-01
1494014251188759094,Couples Room Sun Lake Villa 5,Private room,274.0,3,4.67,True,1,1,1.0,2,41.3176611198839,19.8561621521152,2026-03,Don Bosko,2026-06,Don Bosko,4.299,0,0,1,2025,2025-02
1506598218344787313,Couples Room Sun Lake Villa 8,Private room,274.0,1,,True,1,1,1.0,2,41.31763005966109,19.854798706099253,2026-03,Don Bosko,2026-06,Don Bosko,4.154,0,0,1,2025,2025-02
1495086935547393066,Couples Room Sun Lake Villa 6,Private room,274.0,0,,True,1,1,1.0,2,41.31570581429549,19.85467346740822,2026-03,Don Bosko,2026-06,Don Bosko,4.202,0,0,1,2025,2025-02
1323118722998196788,Deluxe Double Room 3,Entire home/apt,454.0,5,5.0,True,1,1,1.0,2,41.32266,19.84964,2026-03,Don Bosko,2026-06,Don Bosko,3.476,0,1,2,2025,2025-01
1563911740808696584,Comfy Couple's Stay,Entire home/apt,351.0,1,,True,1,2,1.0,3,41.32739403953457,19.845916463047004,2026-03,Don Bosko,2026-06,Don Bosko,3.021,0,1,1,2025,2025-02
1472746814625215689,Condo for Family Sun Lake Villa 1,Private room,347.0,2,,True,1,2,1.0,5,41.31668315820754,19.855684228241444,2026-03,Don Bosko,2026-06,Don Bosko,4.277,0,0,1,2025,2025-02
1143596659488381102,Your Home in Tirana,Entire home/apt,352.0,1,,False,1,1,1.0,2,41.32526622390876,19.8495791767212,2026-03,Don Bosko,2026-06,Don Bosko,3.437,0,1,1,2025,2025-02
955078803590323700,At Your Home Abroad - Apartment in private house,Entire home/apt,365.0,17,5.0,False,2,3,1.0,5,41.32370391401028,19.841543622314934,2026-03,Don Bosko,2026-06,Don Bosko,2.57,0,1,7,2025,2025-01
1495083005578352774,Couples Room Sun lake Villa 4,Private room,274.0,0,,True,1,1,1.0,2,41.317346961451626,19.854687123125235,2026-03,Don Bosko,2026-06,Don Bosko,4.151,0,0,1,2025,2025-02
1323773017397338934,Suite 1,Entire home/apt,594.0,0,,True,1,2,1.0,4,41.32255,19.84973,2026-03,Don Bosko,2026-06,Don Bosko,3.488,0,1,1,2025,2025-02
1457347551673136722,Apartment 6,Entire home/apt,577.0,0,,True,1,2,1.0,3,41.32371993858192,19.84863774991058,2026-03,Don Bosko,2026-06,Don Bosko,3.349,0,1,1,2025,2025-02
1532107451530143304,Mandi Apartments 3,Entire home/apt,231.0,1,,False,1,1,1.0,3,41.318065166667466,19.84275079135307,2026-03,Don Bosko,2026-06,Don Bosko,2.868,0,1,1,2025,2025-02
1323125861984674714,Deluxe Double Room 4,Entire home/apt,454.0,1,,True,1,1,1.0,2,41.32282,19.84952,2026-03,Don Bosko,2026-06,Don Bosko,3.46,0,1,1,2025,2025-02
1465727542957553773,Short-Term Rental Apartment,Entire home/apt,224.0,10,4.9,True,1,4,1.0,3,41.32817352643136,19.847560804896165,2026-03,Don Bosko,2026-06,Don Bosko,3.204,0,1,4,2025,2025-01
1567556536331238774,Residence d’Etoiles,Entire home/apt,,0,,False,4,4,6.0,8,41.31609161919168,19.858190082013607,2026-03,Don Bosko,2026-06,Ali Demi,4.563,0,1,1,2025,2025-02
1392661387640671902,King-size bedroom in Tirana,Private room,206.0,1,,False,1,4,1.0,2,41.320988353262265,19.856820957285585,2026-03,Don Bosko,2026-06,Don Bosko,4.293,0,0,1,2025,2025-02
15783404,Comfy Spacious Apartment,Entire home/apt,426.0,28,4.96,False,2,3,1.0,4,41.32182,19.84129,2026-03,Don Bosko,2026-06,Don Bosko,2.586,0,1,11,2025,2025-01
1392661506517389083,3 person room in Tirana,Private room,206.0,2,,False,1,3,1.0,3,41.32081276997039,19.85772618727349,2026-03,Don Bosko,2026-06,Don Bosko,4.395,0,0,1,2025,2025-02
862944825687136469,Lovely place.,Entire home/apt,206.0,211,4.83,True,1,1,1.0,2,41.32244,19.84044,2026-03,Don Bosko,2026-08,Don Bosko,2.478,0,1,84,2018,2018-03
1524842941791825366,Shqiponja Apartament - vendi qe ju ofron qetesine.,Entire home/apt,321.0,7,5.0,False,1,2,1.0,2,41.3276343989882,19.84503192869196,2026-03,Don Bosko,2026-08,Kinostudio,2.923,0,1,3,2025,2025-01
1134728859342829315,One Bedroom Apt with garden,Entire home/apt,231.0,3,5.0,False,1,2,1.0,2,41.32404,19.84094,2026-03,Don Bosko,2026-08,Kinostudio,2.498,0,1,1,2025,2025-02
1457803381637659898,Apartament 1,Entire home/apt,577.0,0,,True,1,2,1.0,4,41.32212813100048,19.85030988663343,2026-03,Don Bosko,2026-08,Don Bosko,3.559,0,1,1,2025,2025-02
994284770942817144,Alban Apartment,Entire home/apt,281.0,0,,False,2,2,2.0,4,41.3287914,19.8456044,2026-03,Don Bosko,2026-08,Kinostudio,2.99,0,1,1,2025,2025-02
892116421305222619,Illyrien Elite Tirana,Entire home/apt,352.0,0,,False,2,3,1.0,4,41.3184691,19.8414622,2026-03,Don Bosko,2026-08,Don Bosko,2.718,0,1,1,2025,2025-02
1572576738203121660,Tirana Vibes Apartment,Entire home/apt,322.0,2,,False,1,1,1.0,3,41.32871232899708,19.845753349363804,2026-03,Don Bosko,2026-12,Kinostudio,3.006,0,1,1,2025,2025-02
1158590477326436676,Great view P&E apartment Tirana,Entire home/apt,327.0,1,,False,1,2,1.0,3,41.32787292238636,19.848108999431133,2026-03,Don Bosko,2026-12,Don Bosko,3.265,0,1,1,2025,2025-02
663419713406936324,Vila Murati,Entire home/apt,268.0,38,4.87,False,2,3,1.0,5,41.323818,19.843006,2026-03,Don Bosko,2026-12,Don Bosko,2.729,0,1,15,2024,2024-01
749161288683929693,Lovely apartment with parking and very quiet place,Entire home/apt,419.0,1,,False,1,5,1.0,4,41.31798831020747,19.840361773967743,2026-03,Don Bosko,2026-12,Don Bosko,2.626,0,1,1,2025,2025-02
1323262268494242060,Suite 6,Entire home/apt,594.0,0,,True,1,2,1.0,4,41.32259,19.84965,2026-03,Don Bosko,2027-03,Don Bosko,3.478,0,1,1,2025,2025-02
1556605376927279552,Muraga Villas 1 | Flamuri,Entire home/apt,557.0,1,,True,1,2,1.0,3,41.34424192974262,19.8663920826518,2026-03,Astir,2026-06,Astir,5.611,0,1,1,2025,2025-02
1404095333324986245,Kisses from Tirana,Entire home/apt,371.0,26,5.0,True,2,3,1.0,4,41.34477,19.85585,2026-03,Astir,2026-06,Astir,4.547,0,1,10,2025,2025-01
1599360990908206938,"Autokton Urban Apartment, Rruga Thoma Filipeu",Entire home/apt,255.0,2,,False,1,2,1.0,3,41.3495389335421,19.85669005662203,2026-03,Astir,2026-06,Astir,4.875,0,1,1,2025,2025-02
1541771654708706554,Apartment in Tirana,Entire home/apt,264.0,1,,False,2,2,2.0,5,41.3488455,19.8572341,2026-03,Astir,2026-06,Astir,4.89,0,1,1,2025,2025-02
1428146315774141784,Plant house,Entire home/apt,281.0,11,4.64,False,1,1,1.0,2,41.34512338432539,19.862683787941933,2026-03,Astir,2026-06,Astir,5.26,0,1,4,2025,2025-01
1418222247236707567,Modern Studio 1,Entire home/apt,135.0,2,,False,1,1,1.0,2,41.34964998383583,19.85893807116512,2026-03,Astir,2026-06,Astir,5.098,0,1,1,2025,2025-02
1541183091724822798,"Class Apartments
101",Entire home/apt,501.0,3,5.0,False,1,1,1.0,3,41.34562101915586,19.85065173357725,2026-03,Astir,2026-06,Astir,4.077,0,1,1,2025,2025-02
1119489887968956083,Apartment at Vila Lila (Free Parking/ Big Balcony),Entire home/apt,495.0,62,4.9,True,2,1,1.0,5,41.337462760121056,19.85026180744171,2026-03,Astir,2026-06,Kinostudio,3.674,0,1,25,2023,2023-02
940028029359647862,F.r.e.s.k Area,Entire home/apt,278.0,3,4.67,False,1,1,1.0,3,41.34512,19.86408,2026-03,Astir,2026-06,Astir,5.404,0,1,1,2025,2025-02
1559612433409305312,Cozy Studio with Private Veranda 10,Entire home/apt,172.0,4,4.75,False,0,1,1.0,2,41.34963205041208,19.858955517411232,2026-03,Astir,2026-06,Astir,5.099,0,1,2,2025,2025-01
1185546949345234746,Amaras apartments,Entire home/apt,253.0,3,3.67,False,1,2,1.0,3,41.34433,19.85107,2026-03,Astir,2026-06,Astir,4.05,0,1,1,2025,2025-02
1531075241079491056,Liv Tirana Apartment,Entire home/apt,255.0,0,,False,1,1,1.0,4,41.33546144537127,19.86120764199361,2026-03,Astir,2026-06,Astir,4.8,0,1,1,2025,2025-02
1095479726865708588,Jessica Apartments a large space,Entire home/apt,326.0,28,4.68,False,3,4,2.0,6,41.34487275030076,19.856560262178714,2026-03,Astir,2026-06,Astir,4.624,0,1,11,2025,2025-01
1543688073145236831,"Class Apartments
102",Entire home/apt,462.0,0,,False,1,1,1.0,3,41.344972629939306,19.85186841134428,2026-03,Astir,2026-06,Astir,4.161,0,1,1,2025,2025-02
1564399098293832173,Spacious Apartment with Parking,Entire home/apt,364.0,2,,False,2,4,1.0,6,41.33437136942441,19.858196452260017,2026-03,Astir,2026-06,Astir,4.45,0,1,1,2025,2025-02
1367482866478421761,Room 101 with balcony,Private room,412.0,4,4.75,False,1,1,1.0,2,41.34624,19.85569,2026-03,Astir,2026-06,Astir,4.603,0,0,2,2025,2025-01
51879885,★ Perla Luxury  Penthouse★,Entire home/apt,190.5,41,4.8,True,1,1,2.0,2,41.33928,19.85918,2026-03,Astir,2026-06,Astir,4.68,0,1,16,2024,2024-01
1032009622789456444,Your Cozy Home Away from Home,Entire home/apt,317.0,0,,False,1,3,1.0,3,41.347429944541645,19.854755037412325,2026-03,Astir,2026-06,Astir,4.573,0,1,1,2025,2025-02
1527611955184642679,Smart Lugano Apartament,Entire home/apt,362.0,0,,False,1,1,1.0,3,41.344,19.86625,2026-03,Astir,2026-06,Astir,5.587,0,1,1,2025,2025-02
912218846798712190,Beautiful&Cozy flat with a view! 1 Bedroom,Entire home/apt,347.0,2,,False,1,1,1.0,2,41.34501955236826,19.863250024945057,2026-03,Astir,2026-06,Astir,5.314,0,1,1,2025,2025-02
1341138279292606300,"""Villa Mira""",Entire home/apt,422.0,2,,False,2,2,1.0,4,41.3449322144982,19.852650911639387,2026-03,Astir,2026-06,Astir,4.236,0,1,1,2025,2025-02
1557881752797879660,Muraga Villas 4 | Xhubleta,Entire home/apt,501.0,0,,True,1,2,1.0,3,41.34456126661111,19.867175264051472,2026-03,Astir,2026-06,Astir,5.704,0,1,1,2025,2025-02
1557863868225757283,Muraga Villas 3 | Plisi,Entire home/apt,501.0,0,,True,1,2,1.0,3,41.34423132548223,19.86643007842996,2026-03,Astir,2026-06,Astir,5.614,0,1,1,2025,2025-02
1557206806320546870,Muraga Villas 2 | Lahuta,Entire home/apt,557.0,0,,True,1,2,1.0,3,41.34423203397032,19.866421628175623,2026-03,Astir,2026-06,Astir,5.613,0,1,1,2025,2025-02
1417376370589560919,Studio With City View 4,Entire home/apt,169.0,0,,False,1,1,1.0,2,41.34956510948173,19.85873490571976,2026-03,Astir,2026-06,Astir,5.074,0,1,1,2025,2025-02
1559606960281414140,Cozy Studio with Huge Veranda 12,Entire home/apt,189.0,2,,False,0,1,1.0,2,41.34961216696621,19.85892131924629,2026-03,Astir,2026-06,Astir,5.095,0,1,1,2025,2025-02
1540544933031260645,Cosy & Fresk Bunk`art Apartment,Entire home/apt,290.0,0,,False,1,4,1.0,4,41.34698726062928,19.85930487513542,2026-03,Astir,2026-06,Astir,4.999,0,1,1,2025,2025-02
1611642558334279087,Family Home,Entire home/apt,795.0,0,,False,3,7,2.0,9,41.349988035659,19.85259796982937,2026-03,Astir,2026-06,Astir,4.515,0,1,1,2025,2025-02
1433327840990115425,"Above the City Retreat | 2BR for 6 Guests ,Fresk",Entire home/apt,751.0,2,,False,2,2,2.0,6,41.34338,19.85659,2026-03,Astir,2026-06,Astir,4.56,0,1,1,2025,2025-02
629516345665805746,Cheerful 2- bedroom villa with indoor fireplace,Entire home/apt,742.0,0,,False,2,2,1.5,3,41.334038,19.850073,2026-03,Astir,2026-06,Kinostudio,3.557,0,1,1,2025,2025-02
867816298671423447,Krigel's Comfy Apartment,Entire home/apt,469.0,2,,False,1,1,1.0,4,41.3377531,19.8565332,2026-03,Astir,2026-06,Astir,4.351,0,1,1,2025,2025-02
1242150876204703837,Apartament for rent,Entire home/apt,352.0,0,,False,1,3,1.0,4,41.34911,19.8637,2026-03,Astir,2026-06,Astir,5.541,0,1,1,2025,2025-02
1308031636933501056,Casa a Tirana zona Fresku,Entire home/apt,281.0,0,,False,1,3,1.0,4,41.34614746206669,19.855907777956624,2026-03,Astir,2026-06,Astir,4.62,0,1,1,2025,2025-02
622092035668586383,Standard Double Room with Balcony,Private room,577.0,4,4.25,False,1,1,1.0,2,41.34655,19.859829,2026-03,Astir,2026-06,Astir,5.031,0,0,2,2025,2025-01
